"disease","year","age","country","country_name","cohort_size","deaths","cases","dalys"
"Measles",2026,18,"PAK","Pakistan","","","",""
"Measles",2027,18,"PAK","Pakistan","","","",""
"Measles",2028,18,"PAK","Pakistan","","","",""
"Measles",2029,18,"PAK","Pakistan","","","",""
"Measles",2030,18,"PAK","Pakistan","","","",""
"Measles",2031,18,"PAK","Pakistan","","","",""
"Measles",2032,18,"PAK","Pakistan","","","",""
"Measles",2033,18,"PAK","Pakistan","","","",""
"Measles",2034,18,"PAK","Pakistan","","","",""
"Measles",2035,18,"PAK","Pakistan","","","",""
"Measles",2036,18,"PAK","Pakistan","","","",""
"Measles",2037,18,"PAK","Pakistan","","","",""
"Measles",2038,18,"PAK","Pakistan","","","",""
"Measles",2039,18,"PAK","Pakistan","","","",""
"Measles",2040,18,"PAK","Pakistan","","","",""
"Measles",2041,18,"PAK","Pakistan","","","",""
"Measles",2042,18,"PAK","Pakistan","","","",""
"Measles",2043,18,"PAK","Pakistan","","","",""
"Measles",2044,18,"PAK","Pakistan","","","",""
"Measles",2045,18,"PAK","Pakistan","","","",""
"Measles",2046,18,"PAK","Pakistan","","","",""
"Measles",2047,18,"PAK","Pakistan","","","",""
"Measles",2048,18,"PAK","Pakistan","","","",""
"Measles",2049,18,"PAK","Pakistan","","","",""
"Measles",2050,18,"PAK","Pakistan","","","",""
"Measles",2051,18,"PAK","Pakistan","","","",""
"Measles",2052,18,"PAK","Pakistan","","","",""
"Measles",2053,18,"PAK","Pakistan","","","",""
"Measles",2054,18,"PAK","Pakistan","","","",""
"Measles",2000,19,"PAK","Pakistan","","","",""
"Measles",2001,19,"PAK","Pakistan","","","",""
"Measles",2002,19,"PAK","Pakistan","","","",""
"Measles",2003,19,"PAK","Pakistan","","","",""
"Measles",2004,19,"PAK","Pakistan","","","",""
"Measles",2005,19,"PAK","Pakistan","","","",""
"Measles",2006,19,"PAK","Pakistan","","","",""
"Measles",2007,19,"PAK","Pakistan","","","",""
"Measles",2008,19,"PAK","Pakistan","","","",""
"Measles",2009,19,"PAK","Pakistan","","","",""
"Measles",2010,19,"PAK","Pakistan","","","",""
"Measles",2011,19,"PAK","Pakistan","","","",""
"Measles",2012,19,"PAK","Pakistan","","","",""
"Measles",2013,19,"PAK","Pakistan","","","",""
"Measles",2014,19,"PAK","Pakistan","","","",""
"Measles",2015,19,"PAK","Pakistan","","","",""
"Measles",2016,19,"PAK","Pakistan","","","",""
"Measles",2017,19,"PAK","Pakistan","","","",""
"Measles",2018,19,"PAK","Pakistan","","","",""
"Measles",2019,19,"PAK","Pakistan","","","",""
"Measles",2020,19,"PAK","Pakistan","","","",""
"Measles",2021,19,"PAK","Pakistan","","","",""
"Measles",2022,19,"PAK","Pakistan","","","",""
"Measles",2023,19,"PAK","Pakistan","","","",""
"Measles",2024,19,"PAK","Pakistan","","","",""
"Measles",2025,19,"PAK","Pakistan","","","",""
"Measles",2026,19,"PAK","Pakistan","","","",""
"Measles",2027,19,"PAK","Pakistan","","","",""
"Measles",2028,19,"PAK","Pakistan","","","",""
"Measles",2029,19,"PAK","Pakistan","","","",""
"Measles",2030,19,"PAK","Pakistan","","","",""
"Measles",2031,19,"PAK","Pakistan","","","",""
"Measles",2032,19,"PAK","Pakistan","","","",""
"Measles",2033,19,"PAK","Pakistan","","","",""
"Measles",2034,19,"PAK","Pakistan","","","",""
"Measles",2035,19,"PAK","Pakistan","","","",""
"Measles",2036,19,"PAK","Pakistan","","","",""
"Measles",2037,19,"PAK","Pakistan","","","",""
"Measles",2038,19,"PAK","Pakistan","","","",""
"Measles",2039,19,"PAK","Pakistan","","","",""
"Measles",2040,19,"PAK","Pakistan","","","",""
"Measles",2041,19,"PAK","Pakistan","","","",""
"Measles",2042,19,"PAK","Pakistan","","","",""
"Measles",2043,19,"PAK","Pakistan","","","",""
"Measles",2044,19,"PAK","Pakistan","","","",""
"Measles",2045,19,"PAK","Pakistan","","","",""
"Measles",2046,19,"PAK","Pakistan","","","",""
"Measles",2047,19,"PAK","Pakistan","","","",""
"Measles",2048,19,"PAK","Pakistan","","","",""
"Measles",2049,19,"PAK","Pakistan","","","",""
"Measles",2050,19,"PAK","Pakistan","","","",""
"Measles",2051,19,"PAK","Pakistan","","","",""
"Measles",2052,19,"PAK","Pakistan","","","",""
"Measles",2053,19,"PAK","Pakistan","","","",""
"Measles",2054,19,"PAK","Pakistan","","","",""
"Measles",2000,20,"PAK","Pakistan","","","",""
"Measles",2001,20,"PAK","Pakistan","","","",""
"Measles",2002,20,"PAK","Pakistan","","","",""
"Measles",2003,20,"PAK","Pakistan","","","",""
"Measles",2004,20,"PAK","Pakistan","","","",""
"Measles",2005,20,"PAK","Pakistan","","","",""
"Measles",2006,20,"PAK","Pakistan","","","",""
"Measles",2007,20,"PAK","Pakistan","","","",""
"Measles",2008,20,"PAK","Pakistan","","","",""
"Measles",2009,20,"PAK","Pakistan","","","",""
"Measles",2010,20,"PAK","Pakistan","","","",""
"Measles",2011,20,"PAK","Pakistan","","","",""
"Measles",2012,20,"PAK","Pakistan","","","",""
"Measles",2013,20,"PAK","Pakistan","","","",""
"Measles",2014,20,"PAK","Pakistan","","","",""
"Measles",2015,20,"PAK","Pakistan","","","",""
"Measles",2016,20,"PAK","Pakistan","","","",""
"Measles",2017,20,"PAK","Pakistan","","","",""
"Measles",2018,20,"PAK","Pakistan","","","",""
"Measles",2019,20,"PAK","Pakistan","","","",""
"Measles",2020,20,"PAK","Pakistan","","","",""
"Measles",2021,20,"PAK","Pakistan","","","",""
"Measles",2022,20,"PAK","Pakistan","","","",""
"Measles",2023,20,"PAK","Pakistan","","","",""
"Measles",2024,20,"PAK","Pakistan","","","",""
"Measles",2025,20,"PAK","Pakistan","","","",""
"Measles",2026,20,"PAK","Pakistan","","","",""
"Measles",2027,20,"PAK","Pakistan","","","",""
"Measles",2028,20,"PAK","Pakistan","","","",""
"Measles",2029,20,"PAK","Pakistan","","","",""
"Measles",2030,20,"PAK","Pakistan","","","",""
"Measles",2031,20,"PAK","Pakistan","","","",""
"Measles",2032,20,"PAK","Pakistan","","","",""
"Measles",2033,20,"PAK","Pakistan","","","",""
"Measles",2034,20,"PAK","Pakistan","","","",""
"Measles",2035,20,"PAK","Pakistan","","","",""
"Measles",2036,20,"PAK","Pakistan","","","",""
"Measles",2037,20,"PAK","Pakistan","","","",""
"Measles",2038,20,"PAK","Pakistan","","","",""
"Measles",2039,20,"PAK","Pakistan","","","",""
"Measles",2040,20,"PAK","Pakistan","","","",""
"Measles",2041,20,"PAK","Pakistan","","","",""
"Measles",2042,20,"PAK","Pakistan","","","",""
"Measles",2043,20,"PAK","Pakistan","","","",""
"Measles",2044,20,"PAK","Pakistan","","","",""
"Measles",2045,20,"PAK","Pakistan","","","",""
"Measles",2046,20,"PAK","Pakistan","","","",""
"Measles",2047,20,"PAK","Pakistan","","","",""
"Measles",2048,20,"PAK","Pakistan","","","",""
"Measles",2049,20,"PAK","Pakistan","","","",""
"Measles",2050,20,"PAK","Pakistan","","","",""
"Measles",2051,20,"PAK","Pakistan","","","",""
"Measles",2052,20,"PAK","Pakistan","","","",""
"Measles",2053,20,"PAK","Pakistan","","","",""
"Measles",2054,20,"PAK","Pakistan","","","",""
"Measles",2000,21,"PAK","Pakistan","","","",""
"Measles",2001,21,"PAK","Pakistan","","","",""
"Measles",2002,21,"PAK","Pakistan","","","",""
"Measles",2003,21,"PAK","Pakistan","","","",""
"Measles",2004,21,"PAK","Pakistan","","","",""
"Measles",2005,21,"PAK","Pakistan","","","",""
"Measles",2006,21,"PAK","Pakistan","","","",""
"Measles",2007,21,"PAK","Pakistan","","","",""
"Measles",2008,21,"PAK","Pakistan","","","",""
"Measles",2009,21,"PAK","Pakistan","","","",""
"Measles",2010,21,"PAK","Pakistan","","","",""
"Measles",2011,21,"PAK","Pakistan","","","",""
"Measles",2012,21,"PAK","Pakistan","","","",""
"Measles",2013,21,"PAK","Pakistan","","","",""
"Measles",2014,21,"PAK","Pakistan","","","",""
"Measles",2015,21,"PAK","Pakistan","","","",""
"Measles",2016,21,"PAK","Pakistan","","","",""
"Measles",2017,21,"PAK","Pakistan","","","",""
"Measles",2018,21,"PAK","Pakistan","","","",""
"Measles",2019,21,"PAK","Pakistan","","","",""
"Measles",2020,21,"PAK","Pakistan","","","",""
"Measles",2021,21,"PAK","Pakistan","","","",""
"Measles",2022,21,"PAK","Pakistan","","","",""
"Measles",2023,21,"PAK","Pakistan","","","",""
"Measles",2024,21,"PAK","Pakistan","","","",""
"Measles",2025,21,"PAK","Pakistan","","","",""
"Measles",2026,21,"PAK","Pakistan","","","",""
"Measles",2027,21,"PAK","Pakistan","","","",""
"Measles",2028,21,"PAK","Pakistan","","","",""
"Measles",2029,21,"PAK","Pakistan","","","",""
"Measles",2030,21,"PAK","Pakistan","","","",""
"Measles",2031,21,"PAK","Pakistan","","","",""
"Measles",2032,21,"PAK","Pakistan","","","",""
"Measles",2033,21,"PAK","Pakistan","","","",""
"Measles",2034,21,"PAK","Pakistan","","","",""
"Measles",2035,21,"PAK","Pakistan","","","",""
"Measles",2036,21,"PAK","Pakistan","","","",""
"Measles",2037,21,"PAK","Pakistan","","","",""
"Measles",2038,21,"PAK","Pakistan","","","",""
"Measles",2039,21,"PAK","Pakistan","","","",""
"Measles",2040,21,"PAK","Pakistan","","","",""
"Measles",2041,21,"PAK","Pakistan","","","",""
"Measles",2042,21,"PAK","Pakistan","","","",""
"Measles",2043,21,"PAK","Pakistan","","","",""
"Measles",2044,21,"PAK","Pakistan","","","",""
"Measles",2045,21,"PAK","Pakistan","","","",""
"Measles",2046,21,"PAK","Pakistan","","","",""
"Measles",2047,21,"PAK","Pakistan","","","",""
"Measles",2048,21,"PAK","Pakistan","","","",""
"Measles",2049,21,"PAK","Pakistan","","","",""
"Measles",2050,21,"PAK","Pakistan","","","",""
"Measles",2051,21,"PAK","Pakistan","","","",""
"Measles",2052,21,"PAK","Pakistan","","","",""
"Measles",2053,21,"PAK","Pakistan","","","",""
"Measles",2054,21,"PAK","Pakistan","","","",""
"Measles",2000,22,"PAK","Pakistan","","","",""
"Measles",2001,22,"PAK","Pakistan","","","",""
"Measles",2002,22,"PAK","Pakistan","","","",""
"Measles",2003,22,"PAK","Pakistan","","","",""
"Measles",2004,22,"PAK","Pakistan","","","",""
"Measles",2005,22,"PAK","Pakistan","","","",""
"Measles",2006,22,"PAK","Pakistan","","","",""
"Measles",2007,22,"PAK","Pakistan","","","",""
"Measles",2008,22,"PAK","Pakistan","","","",""
"Measles",2009,22,"PAK","Pakistan","","","",""
"Measles",2010,22,"PAK","Pakistan","","","",""
"Measles",2011,22,"PAK","Pakistan","","","",""
"Measles",2012,22,"PAK","Pakistan","","","",""
"Measles",2013,22,"PAK","Pakistan","","","",""
"Measles",2014,22,"PAK","Pakistan","","","",""
"Measles",2015,22,"PAK","Pakistan","","","",""
"Measles",2016,22,"PAK","Pakistan","","","",""
"Measles",2017,22,"PAK","Pakistan","","","",""
"Measles",2018,22,"PAK","Pakistan","","","",""
"Measles",2019,22,"PAK","Pakistan","","","",""
"Measles",2020,22,"PAK","Pakistan","","","",""
"Measles",2021,22,"PAK","Pakistan","","","",""
"Measles",2022,22,"PAK","Pakistan","","","",""
"Measles",2023,22,"PAK","Pakistan","","","",""
"Measles",2024,22,"PAK","Pakistan","","","",""
"Measles",2025,22,"PAK","Pakistan","","","",""
"Measles",2026,22,"PAK","Pakistan","","","",""
"Measles",2027,22,"PAK","Pakistan","","","",""
"Measles",2028,22,"PAK","Pakistan","","","",""
"Measles",2029,22,"PAK","Pakistan","","","",""
"Measles",2030,22,"PAK","Pakistan","","","",""
"Measles",2031,22,"PAK","Pakistan","","","",""
"Measles",2032,22,"PAK","Pakistan","","","",""
"Measles",2033,22,"PAK","Pakistan","","","",""
"Measles",2034,22,"PAK","Pakistan","","","",""
"Measles",2035,22,"PAK","Pakistan","","","",""
"Measles",2036,22,"PAK","Pakistan","","","",""
"Measles",2037,22,"PAK","Pakistan","","","",""
"Measles",2038,22,"PAK","Pakistan","","","",""
"Measles",2039,22,"PAK","Pakistan","","","",""
"Measles",2040,22,"PAK","Pakistan","","","",""
"Measles",2041,22,"PAK","Pakistan","","","",""
"Measles",2042,22,"PAK","Pakistan","","","",""
"Measles",2043,22,"PAK","Pakistan","","","",""
"Measles",2044,22,"PAK","Pakistan","","","",""
"Measles",2045,22,"PAK","Pakistan","","","",""
"Measles",2046,22,"PAK","Pakistan","","","",""
"Measles",2047,22,"PAK","Pakistan","","","",""
"Measles",2048,22,"PAK","Pakistan","","","",""
"Measles",2049,22,"PAK","Pakistan","","","",""
"Measles",2050,22,"PAK","Pakistan","","","",""
"Measles",2051,22,"PAK","Pakistan","","","",""
"Measles",2052,22,"PAK","Pakistan","","","",""
"Measles",2053,22,"PAK","Pakistan","","","",""
"Measles",2054,22,"PAK","Pakistan","","","",""
"Measles",2000,23,"PAK","Pakistan","","","",""
"Measles",2001,23,"PAK","Pakistan","","","",""
"Measles",2002,23,"PAK","Pakistan","","","",""
"Measles",2003,23,"PAK","Pakistan","","","",""
"Measles",2004,23,"PAK","Pakistan","","","",""
"Measles",2005,23,"PAK","Pakistan","","","",""
"Measles",2006,23,"PAK","Pakistan","","","",""
"Measles",2007,23,"PAK","Pakistan","","","",""
"Measles",2008,23,"PAK","Pakistan","","","",""
"Measles",2009,23,"PAK","Pakistan","","","",""
"Measles",2010,23,"PAK","Pakistan","","","",""
"Measles",2011,23,"PAK","Pakistan","","","",""
"Measles",2012,23,"PAK","Pakistan","","","",""
"Measles",2013,23,"PAK","Pakistan","","","",""
"Measles",2014,23,"PAK","Pakistan","","","",""
"Measles",2015,23,"PAK","Pakistan","","","",""
"Measles",2016,23,"PAK","Pakistan","","","",""
"Measles",2017,23,"PAK","Pakistan","","","",""
"Measles",2018,23,"PAK","Pakistan","","","",""
"Measles",2019,23,"PAK","Pakistan","","","",""
"Measles",2020,23,"PAK","Pakistan","","","",""
"Measles",2021,23,"PAK","Pakistan","","","",""
"Measles",2022,23,"PAK","Pakistan","","","",""
"Measles",2023,23,"PAK","Pakistan","","","",""
"Measles",2024,23,"PAK","Pakistan","","","",""
"Measles",2025,23,"PAK","Pakistan","","","",""
"Measles",2026,23,"PAK","Pakistan","","","",""
"Measles",2027,23,"PAK","Pakistan","","","",""
"Measles",2028,23,"PAK","Pakistan","","","",""
"Measles",2029,23,"PAK","Pakistan","","","",""
"Measles",2030,23,"PAK","Pakistan","","","",""
"Measles",2031,23,"PAK","Pakistan","","","",""
"Measles",2032,23,"PAK","Pakistan","","","",""
"Measles",2033,23,"PAK","Pakistan","","","",""
"Measles",2034,23,"PAK","Pakistan","","","",""
"Measles",2035,23,"PAK","Pakistan","","","",""
"Measles",2036,23,"PAK","Pakistan","","","",""
"Measles",2037,23,"PAK","Pakistan","","","",""
"Measles",2038,23,"PAK","Pakistan","","","",""
"Measles",2039,23,"PAK","Pakistan","","","",""
"Measles",2040,23,"PAK","Pakistan","","","",""
"Measles",2041,23,"PAK","Pakistan","","","",""
"Measles",2042,23,"PAK","Pakistan","","","",""
"Measles",2043,23,"PAK","Pakistan","","","",""
"Measles",2044,23,"PAK","Pakistan","","","",""
"Measles",2045,23,"PAK","Pakistan","","","",""
"Measles",2046,23,"PAK","Pakistan","","","",""
"Measles",2047,23,"PAK","Pakistan","","","",""
"Measles",2048,23,"PAK","Pakistan","","","",""
"Measles",2049,23,"PAK","Pakistan","","","",""
"Measles",2050,23,"PAK","Pakistan","","","",""
"Measles",2051,23,"PAK","Pakistan","","","",""
"Measles",2052,23,"PAK","Pakistan","","","",""
"Measles",2053,23,"PAK","Pakistan","","","",""
"Measles",2054,23,"PAK","Pakistan","","","",""
"Measles",2000,24,"PAK","Pakistan","","","",""
"Measles",2001,24,"PAK","Pakistan","","","",""
"Measles",2002,24,"PAK","Pakistan","","","",""
"Measles",2003,24,"PAK","Pakistan","","","",""
"Measles",2004,24,"PAK","Pakistan","","","",""
"Measles",2005,24,"PAK","Pakistan","","","",""
"Measles",2006,24,"PAK","Pakistan","","","",""
"Measles",2007,24,"PAK","Pakistan","","","",""
"Measles",2008,24,"PAK","Pakistan","","","",""
"Measles",2009,24,"PAK","Pakistan","","","",""
"Measles",2010,24,"PAK","Pakistan","","","",""
"Measles",2011,24,"PAK","Pakistan","","","",""
"Measles",2012,24,"PAK","Pakistan","","","",""
"Measles",2013,24,"PAK","Pakistan","","","",""
"Measles",2014,24,"PAK","Pakistan","","","",""
"Measles",2015,24,"PAK","Pakistan","","","",""
"Measles",2016,24,"PAK","Pakistan","","","",""
"Measles",2017,24,"PAK","Pakistan","","","",""
"Measles",2018,24,"PAK","Pakistan","","","",""
"Measles",2019,24,"PAK","Pakistan","","","",""
"Measles",2020,24,"PAK","Pakistan","","","",""
"Measles",2021,24,"PAK","Pakistan","","","",""
"Measles",2022,24,"PAK","Pakistan","","","",""
"Measles",2023,24,"PAK","Pakistan","","","",""
"Measles",2024,24,"PAK","Pakistan","","","",""
"Measles",2025,24,"PAK","Pakistan","","","",""
"Measles",2026,24,"PAK","Pakistan","","","",""
"Measles",2027,24,"PAK","Pakistan","","","",""
"Measles",2028,24,"PAK","Pakistan","","","",""
"Measles",2029,24,"PAK","Pakistan","","","",""
"Measles",2030,24,"PAK","Pakistan","","","",""
"Measles",2031,24,"PAK","Pakistan","","","",""
"Measles",2032,24,"PAK","Pakistan","","","",""
"Measles",2033,24,"PAK","Pakistan","","","",""
"Measles",2034,24,"PAK","Pakistan","","","",""
"Measles",2035,24,"PAK","Pakistan","","","",""
"Measles",2036,24,"PAK","Pakistan","","","",""
"Measles",2037,24,"PAK","Pakistan","","","",""
"Measles",2038,24,"PAK","Pakistan","","","",""
"Measles",2039,24,"PAK","Pakistan","","","",""
"Measles",2040,24,"PAK","Pakistan","","","",""
"Measles",2041,24,"PAK","Pakistan","","","",""
"Measles",2042,24,"PAK","Pakistan","","","",""
"Measles",2043,24,"PAK","Pakistan","","","",""
"Measles",2044,24,"PAK","Pakistan","","","",""
"Measles",2045,24,"PAK","Pakistan","","","",""
"Measles",2046,24,"PAK","Pakistan","","","",""
"Measles",2047,24,"PAK","Pakistan","","","",""
"Measles",2048,24,"PAK","Pakistan","","","",""
"Measles",2049,24,"PAK","Pakistan","","","",""
"Measles",2050,24,"PAK","Pakistan","","","",""
"Measles",2051,24,"PAK","Pakistan","","","",""
"Measles",2052,24,"PAK","Pakistan","","","",""
"Measles",2053,24,"PAK","Pakistan","","","",""
"Measles",2054,24,"PAK","Pakistan","","","",""
"Measles",2000,0,"IND","India","","","",""
"Measles",2001,0,"IND","India","","","",""
"Measles",2002,0,"IND","India","","","",""
"Measles",2003,0,"IND","India","","","",""
"Measles",2004,0,"IND","India","","","",""
"Measles",2005,0,"IND","India","","","",""
"Measles",2006,0,"IND","India","","","",""
"Measles",2007,0,"IND","India","","","",""
"Measles",2008,0,"IND","India","","","",""
"Measles",2009,0,"IND","India","","","",""
"Measles",2010,0,"IND","India","","","",""
"Measles",2011,0,"IND","India","","","",""
"Measles",2012,0,"IND","India","","","",""
"Measles",2013,0,"IND","India","","","",""
"Measles",2014,0,"IND","India","","","",""
"Measles",2015,0,"IND","India","","","",""
"Measles",2016,0,"IND","India","","","",""
"Measles",2017,0,"IND","India","","","",""
"Measles",2018,0,"IND","India","","","",""
"Measles",2019,0,"IND","India","","","",""
"Measles",2020,0,"IND","India","","","",""
"Measles",2021,0,"IND","India","","","",""
"Measles",2022,0,"IND","India","","","",""
"Measles",2023,0,"IND","India","","","",""
"Measles",2024,0,"IND","India","","","",""
"Measles",2025,0,"IND","India","","","",""
"Measles",2026,0,"IND","India","","","",""
"Measles",2027,0,"IND","India","","","",""
"Measles",2028,0,"IND","India","","","",""
"Measles",2029,0,"IND","India","","","",""
"Measles",2030,0,"IND","India","","","",""
"Measles",2031,0,"IND","India","","","",""
"Measles",2032,0,"IND","India","","","",""
"Measles",2033,0,"IND","India","","","",""
"Measles",2034,0,"IND","India","","","",""
"Measles",2035,0,"IND","India","","","",""
"Measles",2036,0,"IND","India","","","",""
"Measles",2037,0,"IND","India","","","",""
"Measles",2038,0,"IND","India","","","",""
"Measles",2039,0,"IND","India","","","",""
"Measles",2040,0,"IND","India","","","",""
"Measles",2041,0,"IND","India","","","",""
"Measles",2042,0,"IND","India","","","",""
"Measles",2043,0,"IND","India","","","",""
"Measles",2044,0,"IND","India","","","",""
"Measles",2045,0,"IND","India","","","",""
"Measles",2046,0,"IND","India","","","",""
"Measles",2047,0,"IND","India","","","",""
"Measles",2048,0,"IND","India","","","",""
"Measles",2049,0,"IND","India","","","",""
"Measles",2050,0,"IND","India","","","",""
"Measles",2051,0,"IND","India","","","",""
"Measles",2052,0,"IND","India","","","",""
"Measles",2053,0,"IND","India","","","",""
"Measles",2054,0,"IND","India","","","",""
"Measles",2000,1,"IND","India","","","",""
"Measles",2001,1,"IND","India","","","",""
"Measles",2002,1,"IND","India","","","",""
"Measles",2003,1,"IND","India","","","",""
"Measles",2004,1,"IND","India","","","",""
"Measles",2005,1,"IND","India","","","",""
"Measles",2006,1,"IND","India","","","",""
"Measles",2007,1,"IND","India","","","",""
"Measles",2008,1,"IND","India","","","",""
"Measles",2009,1,"IND","India","","","",""
"Measles",2010,1,"IND","India","","","",""
"Measles",2011,1,"IND","India","","","",""
"Measles",2012,1,"IND","India","","","",""
"Measles",2013,1,"IND","India","","","",""
"Measles",2014,1,"IND","India","","","",""
"Measles",2015,1,"IND","India","","","",""
"Measles",2016,1,"IND","India","","","",""
"Measles",2017,1,"IND","India","","","",""
"Measles",2018,1,"IND","India","","","",""
"Measles",2019,1,"IND","India","","","",""
"Measles",2020,1,"IND","India","","","",""
"Measles",2021,1,"IND","India","","","",""
"Measles",2022,1,"IND","India","","","",""
"Measles",2023,1,"IND","India","","","",""
"Measles",2024,1,"IND","India","","","",""
"Measles",2025,1,"IND","India","","","",""
"Measles",2026,1,"IND","India","","","",""
"Measles",2027,1,"IND","India","","","",""
"Measles",2028,1,"IND","India","","","",""
"Measles",2029,1,"IND","India","","","",""
"Measles",2030,1,"IND","India","","","",""
"Measles",2031,1,"IND","India","","","",""
"Measles",2032,1,"IND","India","","","",""
"Measles",2033,1,"IND","India","","","",""
"Measles",2034,1,"IND","India","","","",""
"Measles",2035,1,"IND","India","","","",""
"Measles",2036,1,"IND","India","","","",""
"Measles",2037,1,"IND","India","","","",""
"Measles",2038,1,"IND","India","","","",""
"Measles",2039,1,"IND","India","","","",""
"Measles",2040,1,"IND","India","","","",""
"Measles",2041,1,"IND","India","","","",""
"Measles",2042,1,"IND","India","","","",""
"Measles",2043,1,"IND","India","","","",""
"Measles",2044,1,"IND","India","","","",""
"Measles",2045,1,"IND","India","","","",""
"Measles",2046,1,"IND","India","","","",""
"Measles",2047,1,"IND","India","","","",""
"Measles",2048,1,"IND","India","","","",""
"Measles",2049,1,"IND","India","","","",""
"Measles",2050,1,"IND","India","","","",""
"Measles",2051,1,"IND","India","","","",""
"Measles",2052,1,"IND","India","","","",""
"Measles",2053,1,"IND","India","","","",""
"Measles",2054,1,"IND","India","","","",""
"Measles",2000,2,"IND","India","","","",""
"Measles",2001,2,"IND","India","","","",""
"Measles",2002,2,"IND","India","","","",""
"Measles",2003,2,"IND","India","","","",""
"Measles",2004,2,"IND","India","","","",""
"Measles",2005,2,"IND","India","","","",""
"Measles",2006,2,"IND","India","","","",""
"Measles",2007,2,"IND","India","","","",""
"Measles",2008,2,"IND","India","","","",""
"Measles",2009,2,"IND","India","","","",""
"Measles",2010,2,"IND","India","","","",""
"Measles",2011,2,"IND","India","","","",""
"Measles",2012,2,"IND","India","","","",""
"Measles",2013,2,"IND","India","","","",""
"Measles",2014,2,"IND","India","","","",""
"Measles",2015,2,"IND","India","","","",""
"Measles",2016,2,"IND","India","","","",""
"Measles",2017,2,"IND","India","","","",""
"Measles",2018,2,"IND","India","","","",""
"Measles",2019,2,"IND","India","","","",""
"Measles",2020,2,"IND","India","","","",""
"Measles",2021,2,"IND","India","","","",""
"Measles",2022,2,"IND","India","","","",""
"Measles",2023,2,"IND","India","","","",""
"Measles",2024,2,"IND","India","","","",""
"Measles",2025,2,"IND","India","","","",""
"Measles",2026,2,"IND","India","","","",""
"Measles",2027,2,"IND","India","","","",""
"Measles",2028,2,"IND","India","","","",""
"Measles",2029,2,"IND","India","","","",""
"Measles",2030,2,"IND","India","","","",""
"Measles",2031,2,"IND","India","","","",""
"Measles",2032,2,"IND","India","","","",""
"Measles",2033,2,"IND","India","","","",""
"Measles",2034,2,"IND","India","","","",""
"Measles",2035,2,"IND","India","","","",""
"Measles",2036,2,"IND","India","","","",""
"Measles",2037,2,"IND","India","","","",""
"Measles",2038,2,"IND","India","","","",""
"Measles",2039,2,"IND","India","","","",""
"Measles",2040,2,"IND","India","","","",""
"Measles",2041,2,"IND","India","","","",""
"Measles",2042,2,"IND","India","","","",""
"Measles",2043,2,"IND","India","","","",""
"Measles",2044,2,"IND","India","","","",""
"Measles",2045,2,"IND","India","","","",""
"Measles",2046,2,"IND","India","","","",""
"Measles",2047,2,"IND","India","","","",""
"Measles",2048,2,"IND","India","","","",""
"Measles",2049,2,"IND","India","","","",""
"Measles",2050,2,"IND","India","","","",""
"Measles",2051,2,"IND","India","","","",""
"Measles",2052,2,"IND","India","","","",""
"Measles",2053,2,"IND","India","","","",""
"Measles",2054,2,"IND","India","","","",""
"Measles",2000,3,"IND","India","","","",""
"Measles",2001,3,"IND","India","","","",""
"Measles",2002,3,"IND","India","","","",""
"Measles",2003,3,"IND","India","","","",""
"Measles",2004,3,"IND","India","","","",""
"Measles",2005,3,"IND","India","","","",""
"Measles",2006,3,"IND","India","","","",""
"Measles",2007,3,"IND","India","","","",""
"Measles",2008,3,"IND","India","","","",""
"Measles",2009,3,"IND","India","","","",""
"Measles",2010,3,"IND","India","","","",""
"Measles",2011,3,"IND","India","","","",""
"Measles",2012,3,"IND","India","","","",""
"Measles",2013,3,"IND","India","","","",""
"Measles",2014,3,"IND","India","","","",""
"Measles",2015,3,"IND","India","","","",""
"Measles",2016,3,"IND","India","","","",""
"Measles",2017,3,"IND","India","","","",""
"Measles",2018,3,"IND","India","","","",""
"Measles",2019,3,"IND","India","","","",""
"Measles",2020,3,"IND","India","","","",""
"Measles",2021,3,"IND","India","","","",""
"Measles",2022,3,"IND","India","","","",""
"Measles",2023,3,"IND","India","","","",""
"Measles",2024,3,"IND","India","","","",""
"Measles",2025,3,"IND","India","","","",""
"Measles",2026,3,"IND","India","","","",""
"Measles",2027,3,"IND","India","","","",""
"Measles",2028,3,"IND","India","","","",""
"Measles",2029,3,"IND","India","","","",""
"Measles",2030,3,"IND","India","","","",""
"Measles",2031,3,"IND","India","","","",""
"Measles",2032,3,"IND","India","","","",""
"Measles",2033,3,"IND","India","","","",""
"Measles",2034,3,"IND","India","","","",""
"Measles",2035,3,"IND","India","","","",""
"Measles",2036,3,"IND","India","","","",""
"Measles",2037,3,"IND","India","","","",""
"Measles",2038,3,"IND","India","","","",""
"Measles",2039,3,"IND","India","","","",""
"Measles",2040,3,"IND","India","","","",""
"Measles",2041,3,"IND","India","","","",""
"Measles",2042,3,"IND","India","","","",""
"Measles",2043,3,"IND","India","","","",""
"Measles",2044,3,"IND","India","","","",""
"Measles",2045,3,"IND","India","","","",""
"Measles",2046,3,"IND","India","","","",""
"Measles",2047,3,"IND","India","","","",""
"Measles",2048,3,"IND","India","","","",""
"Measles",2049,3,"IND","India","","","",""
"Measles",2050,3,"IND","India","","","",""
"Measles",2051,3,"IND","India","","","",""
"Measles",2052,3,"IND","India","","","",""
"Measles",2053,3,"IND","India","","","",""
"Measles",2054,3,"IND","India","","","",""
